,price
5197,5714.2744
5198,6141.573
5199,8735.55
5200,5559.763
5201,1025.2814
5202,458.33215
5203,2910.7725
5204,3196.7512
5205,1649.9283
5206,4783.679
5207,999.3527
5208,2520.527
5209,924.54987
5210,3109.4468
5211,11040.818
5212,4757.145
5213,432.30182
5214,16081.619
5215,1158.9136
5216,6462.495
5217,1945.4409
5218,624.44385
5219,574.03906
5220,3277.748
5221,602.6165
5222,3137.3936
5223,765.7115
5224,958.39215
5225,4377.85
5226,1124.3792
5227,6468.6294
5228,365.97452
5229,782.8271
5230,1972.3883
5231,635.85364
5232,1786.3774
5233,776.88983
5234,491.78952
5235,8068.342
5236,15991.079
5237,16346.166
5238,491.25787
5239,688.72205
5240,2912.5593
5241,662.176
5242,3231.6921
5243,1712.3712
5244,1379.9377
5245,1215.6561
5246,4434.1455
5247,5111.9775
5248,764.9514
5249,2035.9817
5250,389.47885
5251,7205.6475
5252,1942.6896
5253,681.71875
5254,1502.9666
5255,617.8071
5256,1798.5988
5257,16796.068
5258,932.9613
5259,5160.185
5260,955.55255
5261,3197.4243
5262,2284.3003
5263,1762.4022
5264,4933.8667
5265,5687.62
5266,1524.5815
5267,977.4648
5268,1081.0884
5269,1079.9072
5270,15025.404
5271,3916.789
5272,13680.276
5273,6516.401
5274,4245.9106
5275,742.36957
5276,622.0202
5277,4573.7207
5278,1990.6027
5279,2713.5757
5280,749.197
5281,1373.5853
5282,494.376
5283,845.88354
5284,1549.3573
5285,757.76843
5286,2060.1262
5287,5464.527
5288,2945.729
5289,5522.789
5290,3526.3613
5291,537.81165
5292,2725.458
5293,813.53503
5294,4325.8647
5295,2913.0032
5296,2456.3142
5297,9724.038
5298,793.7112
5299,13804.833
5300,9425.363
5301,3509.7417
5302,1477.4009
5303,2243.0989
5304,1191.6553
5305,921.80664
5306,1994.8796
5307,585.3578
5308,7497.621
5309,8353.742
5310,4173.0967
5311,4569.1543
5312,1479.0762
5313,963.2357
5314,403.40506
5315,932.0959
5316,954.4426
5317,624.41187
5318,1794.3513
5319,2856.669
5320,519.18115
5321,1575.5369
5322,6263.3184
5323,1572.2426
5324,4400.095
5325,1748.8702
5326,2936.1897
5327,1097.5033
5328,540.98987
5329,2181.5134
5330,3981.6045
5331,3850.9136
5332,6304.13
5333,899.60486
5334,751.9821
5335,3260.9966
5336,8751.85
5337,11663.252
5338,8410.837
5339,2793.2886
5340,1745.9382
5341,799.59906
5342,946.2946
5343,4120.6206
5344,8088.091
5345,10108.944
5346,15062.605
5347,3941.058
5348,2144.2612
5349,3021.646
5350,759.1371
5351,834.48834
5352,770.65045
5353,2231.1028
5354,941.3171
5355,2933.8862
5356,16699.246
5357,11159.25
5358,1883.3364
5359,3133.8633
5360,923.163
5361,3437.007
5362,1307.5017
5363,4150.784
5364,1675.1709
5365,11149.96
5366,563.4903
5367,7134.5684
5368,4029.258
5369,905.37756
5370,1392.282
5371,3275.8813
5372,2203.9238
5373,12889.102
5374,4261.677
5375,757.7237
5376,1845.5449
5377,1116.9695
5378,16158.503
5379,9768.337
5380,3355.0857
5381,653.4443
5382,1321.5704
5383,4915.7144
5384,15547.143
5385,1017.75726
5386,471.86
5387,1584.0255
5388,771.4119
5389,8849.525
5390,874.44635
5391,3660.3428
5392,6137.247
5393,3975.4583
5394,746.525
5395,15606.446
5396,7279.0586
5397,3797.3083
5398,723.0418
5399,2298.1445
5400,4431.6733
5401,6883.1904
5402,16537.96
5403,778.5106
5404,3612.0183
5405,7238.3105
5406,4259.831
5407,6338.7837
5408,2053.679
5409,1028.8308
5410,6869.2583
5411,1838.1747
5412,3808.6108
5413,12763.429
5414,8001.6274
5415,16120.977
5416,1645.6193
5417,1705.8004
5418,5113.9565
5419,593.4356
5420,1072.8645
5421,1839.2921
5422,7102.301
5423,7339.194
5424,2468.0571
5425,455.14136
5426,579.14685
5427,4768.9956
5428,2319.558
5429,848.0734
5430,16843.564
5431,594.82153
5432,990.0721
5433,9657.815
5434,2428.6309
5435,5750.897
5436,2532.0159
5437,694.787
5438,12231.243
5439,1034.8663
5440,2231.1416
5441,1882.785
5442,983.66223
5443,3445.5508
5444,1501.0792
5445,6489.495
5446,1008.0147
5447,4112.811
5448,2062.2854
5449,538.36395
5450,12027.535
5451,9573.293
5452,630.7879
5453,16631.236
5454,5269.8384
5455,1692.4277
5456,5219.0596
5457,1928.75
5458,2658.7305
5459,941.00305
5460,2233.2964
5461,392.71027
5462,3878.8965
5463,619.412
5464,3660.0256
5465,3751.2175
5466,2921.2854
5467,913.1451
5468,5813.0903
5469,2176.6418
5470,2139.9797
5471,5697.7285
5472,3984.3516
5473,2041.7908
5474,11184.966
5475,15566.002
5476,5042.464
5477,1218.5085
5478,1051.8628
5479,10427.238
5480,676.6737
5481,966.3426
5482,8884.079
5483,1532.743
5484,448.72836
5485,525.42896
5486,6243.595
5487,5430.7544
5488,2089.5034
5489,1076.9319
5490,5046.776
5491,1174.3826
5492,1256.2922
5493,716.5213
5494,875.8882
5495,969.58405
5496,14330.579
5497,7072.5664
5498,937.7706
5499,4917.2314
5500,513.79144
5501,1231.0494
5502,3603.5447
5503,6372.141
5504,6823.003
5505,591.24603
5506,5161.8223
5507,8396.579
5508,670.776
5509,561.3977
5510,1740.8414
5511,1875.2354
5512,3475.418
5513,1121.4392
5514,4919.088
5515,4701.589
5516,849.34375
5517,752.5573
5518,4924.0073
5519,5097.5317
5520,8934.231
5521,11009.032
5522,11956.441
5523,2087.3787
5524,602.7505
5525,1484.2017
5526,6103.997
5527,1098.2551
5528,817.63934
5529,2154.6753
5530,392.81702
5531,1794.1475
5532,746.43964
5533,4601.8345
5534,666.7332
5535,456.22076
5536,4472.8574
5537,3135.2087
5538,4542.1094
5539,3624.7122
5540,3867.3254
5541,586.53925
5542,1092.7777
5543,1367.2847
5544,5973.837
5545,861.8051
5546,1231.0173
5547,8058.811
5548,4919.2305
5549,7858.1274
5550,720.1919
5551,5069.493
5552,2788.2097
5553,4587.3228
5554,894.77905
5555,3207.9253
5556,1649.6309
5557,6200.39
5558,1878.2515
5559,3913.0818
5560,861.5692
5561,14373.963
5562,622.51245
5563,787.9838
5564,8706.946
5565,5389.1914
5566,15257.853
5567,13628.138
5568,803.3459
5569,18369.01
5570,1222.9042
5571,462.47937
5572,607.31915
5573,2099.28
5574,726.96606
5575,409.1551
5576,902.7649
5577,7633.6445
5578,1092.8082
5579,634.5899
5580,914.64026
5581,4955.2637
5582,7207.868
5583,740.14856
5584,633.7122
5585,713.40796
5586,799.8293
5587,790.364
5588,4879.4775
5589,4496.8193
5590,12018.909
5591,1720.8926
5592,1721.407
5593,743.00275
5594,618.72034
5595,590.7312
5596,1938.0518
5597,13188.719
5598,14837.701
5599,2528.1858
5600,1871.2704
5601,961.8253
5602,2517.1182
5603,2739.5935
5604,14279.451
5605,2322.6907
5606,5052.363
5607,930.1802
5608,7185.8057
5609,586.7059
5610,1897.3628
5611,13575.988
5612,5794.7856
5613,857.2298
5614,2815.6294
5615,10498.07
5616,5664.1313
5617,14567.928
5618,1771.3356
5619,551.679
5620,1144.109
5621,6998.843
5622,421.026
5623,2524.3132
5624,688.7673
5625,806.7302
5626,3764.4473
5627,1671.5656
5628,2106.628
5629,2499.677
5630,1747.1848
5631,3712.3713
5632,1071.0516
5633,5111.169
5634,621.2266
5635,6812.9463
5636,3005.5298
5637,4705.2246
5638,1847.044
5639,814.6118
5640,1937.3254
5641,1076.8715
5642,554.23474
5643,930.4699
5644,10798.203
5645,6360.3286
5646,4651.295
5647,2432.3806
5648,10866.577
5649,878.77527
5650,750.1218
5651,5935.436
5652,809.6748
5653,3047.502
5654,4936.703
5655,775.04266
5656,6396.981
5657,1053.129
5658,3802.115
5659,4942.9697
5660,584.20856
5661,13105.112
5662,1255.6465
5663,4642.381
5664,606.439
5665,2642.1558
5666,816.73047
5667,478.41843
5668,958.2629
5669,3737.211
5670,1650.633
5671,2708.0354
5672,6670.5244
5673,2270.9617
5674,811.5749
5675,1701.295
5676,3332.508
5677,4825.6753
5678,3511.0237
5679,693.8587
5680,11944.478
5681,2980.4185
5682,716.096
5683,864.06226
5684,2016.0925
5685,6314.047
5686,969.8973
5687,635.5366
5688,3248.6396
5689,5402.7783
5690,1031.9222
5691,6300.7173
5692,3517.0654
5693,1620.627
5694,634.50073
5695,1036.9851
5696,2882.0486
5697,1881.9663
5698,3417.628
5699,589.43396
5700,1671.8043
5701,812.34564
5702,3544.3357
5703,3061.3809
5704,1297.8083
5705,6150.2935
5706,7569.3335
5707,5241.4756
5708,630.4634
5709,1128.0787
5710,8245.236
5711,744.5512
5712,2219.904
5713,4522.8794
5714,1455.9694
5715,3167.8884
5716,4490.2437
5717,1047.8799
5718,1766.6688
5719,2443.3289
5720,3612.655
5721,1993.3646
5722,309.78137
5723,3586.2603
5724,3141.423
5725,2019.9373
5726,3341.8906
5727,1547.5533
5728,3089.0125
5729,6634.8267
5730,1406.5812
5731,1274.8748
5732,906.2228
5733,1352.265
5734,943.16235
5735,15152.852
5736,682.50226
5737,2880.556
5738,687.49677
5739,17404.512
5740,532.7449
5741,7358.2183
5742,5139.4883
5743,931.78564
5744,2991.9863
5745,1883.7166
5746,785.856
5747,1541.7589
5748,472.5499
5749,14566.951
5750,1978.8756
5751,920.4202
5752,1170.897
5753,2294.268
5754,1046.8896
5755,2353.9387
5756,4520.1616
5757,2669.2583
5758,3709.595
5759,4162.3022
5760,1030.1536
5761,8146.7246
5762,1357.0787
5763,5040.4053
5764,1721.088
5765,5414.0117
5766,5918.2686
5767,542.98035
5768,2360.3064
5769,4350.0747
5770,4060.1946
5771,17358.424
5772,1765.9989
5773,824.73486
5774,8664.745
5775,1019.72955
5776,1106.1085
5777,3994.9146
5778,4141.683
5779,1000.9348
5780,9780.041
5781,1865.0874
5782,2478.43
5783,6265.909
5784,2295.6765
5785,2122.5037
5786,893.01166
5787,6443.4087
5788,12363.28
5789,3547.5254
5790,3292.815
5791,10271.187
5792,710.8439
5793,1982.6088
5794,876.9099
5795,701.31506
5796,913.7362
5797,4646.8926
5798,2018.1384
5799,5659.9824
5800,12185.043
5801,2930.3584
5802,10011.931
5803,1763.0679
5804,2841.1956
5805,2997.4207
5806,15819.862
5807,8471.838
5808,954.2963
5809,14834.449
5810,10369.677
5811,2686.5376
5812,7273.838
5813,6283.4805
5814,16903.742
5815,7375.673
5816,1106.3716
5817,925.54596
5818,837.1054
5819,13825.234
5820,3398.0408
5821,9958.243
5822,5638.853
5823,687.8916
5824,10309.344
5825,1718.3492
5826,4946.852
5827,1549.4711
5828,11420.114
5829,889.00336
5830,485.85156
5831,9265.68
5832,1433.739
5833,2645.7458
5834,2316.61
5835,1152.3741
5836,637.96136
5837,3765.99
5838,5225.826
5839,9420.381
5840,2119.4114
5841,1869.9908
5842,1864.4327
5843,1550.7488
5844,906.5579
5845,497.1177
5846,728.7938
5847,661.0864
5848,8213.533
5849,944.77106
5850,5040.9795
5851,857.4263
5852,620.852
5853,2197.5728
5854,428.78223
5855,3149.4746
5856,17493.086
5857,8709.808
5858,4024.3928
5859,4029.702
5860,609.7651
5861,2666.2456
5862,1399.3499
5863,4535.791
5864,2034.3313
5865,817.8769
5866,2829.2979
5867,1755.836
5868,2263.0789
5869,4678.3535
5870,1338.2083
5871,4991.1157
5872,2916.0354
5873,2892.331
5874,5095.2266
5875,2791.0625
5876,3095.8538
5877,1649.4135
5878,2581.1646
5879,8207.418
5880,3024.6396
5881,898.5917
5882,905.3008
5883,2091.6475
5884,6855.253
5885,511.0209
5886,930.52325
5887,2708.393
5888,595.067
5889,831.02576
5890,601.5492
5891,2248.9731
5892,711.67175
5893,1757.807
5894,3685.6885
5895,1742.8131
5896,498.43613
5897,2721.6262
5898,3986.16
5899,5090.6367
5900,966.18225
5901,2282.0913
5902,552.8153
5903,6596.09
5904,2896.2632
5905,4576.8623
5906,644.0564
5907,697.5781
5908,6538.708
5909,5060.204
5910,714.79224
5911,1803.8915
5912,636.78217
5913,785.1782
5914,1912.4575
5915,563.5146
5916,2973.4807
5917,2467.5566
5918,615.734
5919,1296.7075
5920,1881.5986
5921,523.4694
5922,2373.8936
5923,5097.73
5924,4410.739
5925,5724.536
5926,1331.7544
5927,1803.8915
5928,1820.2036
5929,11147.074
5930,2041.9443
5931,3985.0452
5932,707.198
5933,427.15552
5934,676.02814
5935,826.7353
5936,676.81305
5937,2771.1812
5938,12258.945
5939,14266.696
5940,8923.626
5941,531.2723
5942,380.08167
5943,12208.867
5944,1835.3715
5945,1080.0176
5946,901.3422
5947,8115.7344
5948,632.2848
5949,2310.244
5950,886.04425
5951,10934.539
5952,896.0444
5953,1160.8632
5954,640.17334
5955,5504.479
5956,6358.2114
5957,1701.3444
5958,2970.0422
5959,4874.499
5960,989.56604
5961,1765.9408
5962,1097.0737
5963,8101.267
5964,11645.102
5965,4831.557
5966,13568.944
5967,887.1952
5968,5650.1353
5969,12927.063
5970,10216.78
5971,743.39606
5972,3357.7166
5973,2880.3716
5974,773.48804
5975,5434.995
5976,2696.1074
5977,672.39996
5978,3112.5005
5979,884.84174
5980,15051.388
5981,1701.6439
5982,1911.3313
5983,4186.8716
5984,14303.874
5985,2446.5554
5986,1330.654
5987,1005.8033
5988,9751.077
5989,4855.5215
5990,13092.397
5991,2248.8682
5992,2243.7202
5993,1275.7509
5994,1737.3385
5995,7138.2344
5996,3057.361
5997,631.667
5998,575.42596
5999,7365.395
6000,628.79974
6001,2667.5322
6002,954.0427
6003,1547.6501
6004,3515.3333
6005,1349.4689
6006,715.67346
6007,1771.7131
6008,690.5927
6009,517.00836
6010,13725.094
6011,6901.838
6012,1544.0083
6013,841.7939
6014,6841.985
6015,7050.035
6016,809.4596
6017,1493.5276
6018,1293.1877
6019,809.44855
6020,1989.0577
6021,695.1384
6022,6096.997
6023,681.2735
6024,2653.3628
6025,2301.6663
6026,4708.813
6027,2511.4497
6028,3346.2349
6029,1728.782
6030,2171.8848
6031,1881.5986
6032,1571.2695
6033,523.39215
6034,873.1589
6035,8689.471
6036,2005.9069
6037,5673.4775
6038,858.40045
6039,11756.4
6040,7068.4644
6041,3626.9475
6042,1079.3619
6043,1691.3667
6044,902.4963
6045,578.6592
6046,4062.4707
6047,1411.955
6048,6532.3716
6049,742.4538
6050,7079.5186
6051,3963.9153
6052,3322.9192
6053,705.31177
6054,6586.2017
6055,743.72284
6056,3413.1763
6057,1736.7499
6058,5181.4404
6059,4585.981
6060,4033.8489
6061,8908.546
6062,896.3975
6063,4538.013
6064,769.0416
6065,5666.787
6066,6539.4937
6067,802.9165
6068,624.2757
6069,2499.639
6070,5986.0776
6071,598.2529
6072,3141.2988
6073,1433.5702
6074,16237.768
6075,1200.6451
6076,1212.64
6077,855.55194
6078,2258.0718
6079,4713.0586
6080,972.7564
6081,12310.208
6082,2817.1975
6083,2334.9685
6084,4219.747
6085,17891.805
6086,2612.911
6087,6216.9
6088,4278.2856
6089,2179.9456
6090,4939.5986
6091,3978.3901
6092,463.09357
6093,3509.0557
6094,674.4887
6095,1418.3069
6096,439.967
6097,565.5864
6098,867.78625
6099,1451.5116
6100,884.904
6101,736.2552
6102,774.3104
6103,1346.7229
6104,3826.5525
6105,1317.8494
6106,3016.5698
6107,1685.3427
6108,1026.0422
6109,689.53143
6110,4890.8066
6111,1095.132
6112,1823.1605
6113,3583.609
6114,1259.712
6115,8545.909
6116,3229.7764
6117,10948.966
6118,4493.349
6119,4385.557
6120,15229.022
6121,7138.4424
6122,2379.768
6123,1910.1665
6124,9569.282
6125,11679.107
6126,5527.8174
6127,874.61505
6128,3063.5107
6129,3531.6575
6130,7791.47
6131,857.82245
6132,605.4412
6133,1545.286
6134,2251.604
6135,967.2959
6136,4541.8477
6137,3649.3474
6138,1857.3739
6139,666.72797
6140,3662.1816
6141,4728.18
6142,8917.486
6143,1450.2909
6144,3888.2349
6145,529.2353
6146,2043.5795
6147,2167.5085
6148,4322.9575
6149,426.2941
6150,1013.2685
6151,487.9756
6152,876.38336
6153,5051.353
6154,810.12103
6155,4758.5654
6156,1087.1567
6157,10081.006
6158,1435.889
6159,3105.9116
6160,826.9912
6161,1039.2418
6162,9233.95
6163,2412.5479
6164,1753.923
6165,2786.4758
6166,2933.8818
6167,3638.3008
6168,994.1395
6169,997.57
6170,4609.6323
6171,4563.1587
6172,2724.0261
6173,3457.6099
6174,510.0285
6175,888.26855
6176,3588.6233
6177,469.98804
6178,5347.28
6179,886.2402
6180,7746.5537
6181,1861.9519
6182,816.7104
6183,414.48053
6184,7617.6416
6185,4609.4233
6186,6295.84
6187,4986.8823
6188,6016.198
6189,1798.1251
6190,867.67426
6191,4473.1514
6192,13911.05
6193,1864.3639
6194,1073.9055
6195,2139.5667
6196,6530.9233
6197,1980.3252
6198,3752.5967
6199,924.56256
6200,1775.7479
6201,10249.443
6202,1641.7833
6203,1782.927
6204,1443.6875
6205,752.24426
6206,2861.2007
6207,6594.0083
6208,2781.4255
6209,2266.4846
6210,4624.123
6211,3788.2012
6212,968.9163
6213,1763.6006
6214,4589.9507
6215,2171.187
6216,1461.9644
6217,13301.677
6218,4216.7876
6219,1540.9581
6220,974.2777
6221,16532.418
6222,1693.1545
6223,2400.88
6224,1569.2101
6225,652.21765
6226,13287.888
6227,3132.845
6228,724.3583
6229,1722.1855
6230,3568.888
6231,515.8647
6232,16191.42
6233,2997.043
6234,912.2367
6235,14530.886
6236,4194.317
6237,4393.0244
6238,539.3178
6239,541.6168
6240,4535.803
6241,12856.416
6242,4570.821
6243,2463.0388
6244,539.1003
6245,1775.6437
6246,2010.0608
6247,8576.025
6248,1058.8768
6249,3008.759
6250,6063.083
6251,2644.2212
6252,8836.662
6253,4311.7334
6254,2260.0996
6255,10945.534
6256,540.50745
6257,764.734
6258,2471.5056
6259,4644.9644
6260,5583.5293
6261,1916.8964
6262,7242.9688
6263,688.65027
6264,698.1583
6265,3046.7483
6266,915.0499
6267,2632.3394
6268,1108.8824
6269,11446.58
6270,2021.837
6271,694.00183
6272,4943.5464
6273,1791.1022
6274,2402.1428
6275,747.8711
6276,4750.0815
6277,7522.0234
6278,11745.883
6279,2977.3174
6280,3213.9458
6281,694.589
6282,1912.9623
6283,7147.5576
6284,626.75714
6285,930.13245
6286,912.53143
6287,10185.029
6288,15258.239
6289,1316.0443
6290,15574.927
6291,1473.5406
6292,4868.568
6293,1865.3333
6294,11965.019
6295,2049.506
6296,5244.8433
6297,15736.94
6298,3171.94
6299,620.58746
6300,3648.2742
6301,1503.7103
6302,10537.622
6303,768.46765
6304,1840.3503
6305,6955.7017
6306,2149.2651
6307,4391.8086
6308,638.76514
6309,3908.5496
6310,2510.8142
6311,12269.946
6312,12184.019
6313,787.15845
6314,1562.5056
6315,15084.11
6316,715.28815
6317,516.6671
6318,7056.39
6319,1248.195
6320,7415.6265
6321,4887.5444
6322,875.1851
6323,500.8327
6324,6491.1406
6325,4021.6868
6326,1174.3826
6327,6298.151
6328,8471.954
6329,789.30414
6330,2910.051
6331,1206.7616
6332,6669.8013
6333,7953.638
6334,11243.242
6335,9339.772
6336,7723.259
6337,1901.9673
6338,618.00195
6339,5102.3306
6340,1411.2231
6341,2626.3765
6342,14027.513
6343,856.14594
6344,6222.148
6345,491.55515
6346,1350.8336
6347,7120.677
6348,7527.713
6349,2154.5637
6350,4968.453
6351,3412.854
6352,2050.1768
6353,983.57263
6354,1346.6279
6355,979.3073
6356,2934.7114
6357,2442.903
6358,1769.8448
6359,2552.5786
6360,2042.3387
6361,775.4527
6362,1837.6176
6363,1079.5417
6364,624.67487
6365,5593.662
6366,4859.352
6367,859.57086
6368,599.36487
6369,4659.088
6370,5403.0703
6371,5429.3076
6372,9420.39
6373,2040.673
6374,5544.1357
6375,6652.441
6376,1291.1107
6377,10669.302
6378,6332.2876
6379,3195.202
6380,10230.378
6381,663.08264
6382,12736.009
6383,505.60272
6384,5338.3374
6385,4601.6104
6386,2092.5247
6387,16012.354
6388,644.58496
6389,915.4091
6390,699.1426
6391,677.89636
6392,1705.3174
6393,2962.2292
6394,805.70593
6395,454.207
6396,7133.933
6397,938.0573
6398,3174.729
6399,9319.575
6400,586.5663
6401,16487.463
6402,1456.1375
6403,9271.356
6404,4012.7583
6405,714.1013
6406,2006.3156
6407,5540.88
6408,5534.024
6409,545.4265
6410,2131.0815
6411,6772.6216
6412,1668.8829
6413,1955.5409
6414,772.85345
6415,16107.284
6416,1411.9109
6417,1159.1188
6418,9804.646
6419,4924.1035
6420,12832.001
6421,672.9302
6422,4492.676
6423,1956.6819
6424,1920.9415
6425,824.19574
6426,1506.6249
6427,4332.303
6428,948.94885
6429,618.3649
6430,1454.1683
6431,7530.4204
6432,728.2827
6433,6666.6797
6434,11066.743
6435,811.21826
6436,2371.8638
6437,1942.5001
6438,595.1472
6439,2762.0203
6440,15233.468
6441,4647.9565
6442,1937.7802
6443,2611.3792
6444,1944.5028
6445,893.68207
6446,1360.9244
6447,13597.936
6448,11398.684
6449,623.92615
6450,4757.5605
6451,2553.9478
6452,4302.973
6453,450.75293
6454,11915.187
6455,8043.5713
6456,600.3599
6457,836.03394
6458,1384.9531
6459,784.975
6460,8751.711
6461,10788.906
6462,5042.899
6463,722.499
6464,749.72815
6465,1157.1586
6466,3673.5503
6467,7891.5586
6468,6454.657
6469,4468.3096
6470,694.1745
6471,1096.6254
6472,2101.1116
6473,2069.6553
6474,278.24594
6475,3535.314
6476,2362.3564
6477,812.12964
6478,5878.3496
6479,16453.205
6480,712.5414
6481,2645.5984
6482,936.7457
6483,569.9971
6484,609.258
6485,1794.741
6486,3028.7588
6487,903.373
6488,7229.0063
6489,12704.962
6490,15823.803
6491,6732.719
6492,623.1538
6493,12509.582
6494,2630.9316
6495,486.8707
6496,4334.5195
6497,669.2491
6498,2616.1372
6499,6431.2866
6500,955.32385
6501,872.91144
6502,2198.3262
6503,841.10345
6504,4610.638
6505,7505.339
6506,5186.155
6507,7100.8745
6508,2889.6838
6509,544.2947
6510,1446.4382
6511,1598.7269
6512,2237.037
6513,5381.618
6514,3497.2056
6515,15229.889
6516,1333.0072
6517,6398.7676
6518,5522.2275
6519,929.7915
6520,16918.209
6521,7109.001
6522,577.6264
6523,672.69885
6524,9303.633
6525,4220.8643
6526,8186.758
6527,14156.533
6528,923.3658
6529,644.9075
6530,584.5385
6531,1345.6908
6532,8081.869
6533,5864.542
6534,3203.3782
6535,657.3245
6536,1497.8021
6537,422.66586
6538,1185.5486
6539,4943.5464
6540,13800.294
6541,1596.7628
6542,11422.29
6543,515.011
6544,11967.699
6545,4147.591
6546,978.9686
6547,9446.911
6548,2295.349
6549,813.6589
6550,1561.0504
6551,604.0983
6552,16543.887
6553,899.9022
6554,1233.9347
6555,1878.4689
6556,725.25024
6557,4893.117
6558,5508.136
6559,16985.723
6560,3142.5771
6561,11444.727
6562,761.8812
6563,1157.5361
6564,4285.3574
6565,2045.7231
6566,1852.0101
6567,4305.4707
6568,1047.8315
6569,715.3875
6570,5236.1553
6571,15452.4375
6572,12593.431
6573,6422.975
6574,2049.4512
6575,3802.115
6576,4167.751
6577,9199.152
6578,712.46136
6579,1626.5182
6580,1696.046
6581,563.03815
6582,1639.3652
6583,3617.7683
6584,1626.3367
6585,811.43097
6586,4939.8047
6587,563.6726
6588,635.85364
6589,4382.2734
6590,547.0518
6591,827.82874
6592,5280.1455
6593,16650.586
6594,15351.696
6595,782.1826
6596,3096.1824
6597,5631.671
6598,14059.184
6599,7891.3643
6600,818.3241
6601,3925.0386
6602,979.3021
6603,3249.3767
6604,1958.5625
6605,1092.124
6606,770.1322
6607,1601.0988
6608,1162.1854
6609,842.92847
6610,1222.0782
6611,1337.8572
6612,3465.6301
